history_id,parent_resampled_history_id,selected_position_row_index,common_event_id,source_event_id,source_name,production_tag,source_volume,resolved_static_material,nuclide,isotope_Z,isotope_A,za,exc_keV,x_cm,y_cm,z_cm,time_s,history_weight,event_weight_Bq,sampling_probability,selection_u64,A,Z,event_id,isomer,original_activity_weight_Bq,resampled_history_id
921,921,4500,4500,10839,phase3_cu64_common_parent_000000921,n,ColdPlate_Still_0p7K,Copper,Cu-64,29,64,29064,0,7.22173,-5.555598,8.142081,0.0,1.0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11981255611301449166,64,29,4500,0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,921
922,922,3189,3189,9087,phase3_cu64_common_parent_000000922,n,ColdPlate_CP_100mK_intercept,Copper,Cu-64,29,64,29064,0,4.806736,1.093916,2.523273,0.0,1.0,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,8490023638548296981,64,29,3189,0,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,922
923,923,2991,2991,8889,phase3_cu64_common_parent_000000923,n,ColdPlate_CP_100mK_intercept,Copper,Cu-64,29,64,29064,0,6.140771,5.913466,0.8183827,0.0,1.0,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7963623090694649334,64,29,2991,0,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,923
924,924,5772,5772,234228,phase3_cu64_common_parent_000000924,n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,Copper,Cu-64,29,64,29064,0,-0.1547056,6.609146,-5.024725,0.0,1.0,0.00067878017572817528276285253271889400921658986175115207373271889400921658986175115,0.00014436280272258657460993552076995607002844013492766224301499652082727020072145240,15368425870402485555,64,29,5772,0,0.00067878017572817528276285253271889400921658986175115207373271889400921658986175115,924
925,925,1702,1702,6399,phase3_cu64_common_parent_000000925,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,13.07581,5.209131,15.28975,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4531619026157669416,64,29,1702,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,925
926,926,2706,2706,7403,phase3_cu64_common_parent_000000926,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,16.61393,9.588963,11.51567,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,7204947547155865738,64,29,2706,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,926
927,927,6382,6382,235105,phase3_cu64_common_parent_000000927,n,DR_Capillary_CuNi_Still_4K,CuNi,Cu-64,29,64,29064,0,16.44449,7.349563,8.367976,0.0,1.0,0.00067878017572817528276285253293103448275862068965517241379310344827586206896551724,0.00014436280272258657460993552081507405435756479182106602876456061475960886262405059,16994447057936742296,64,29,6382,0,0.00067878017572817528276285253293103448275862068965517241379310344827586206896551724,927
928,928,6034,6034,234556,phase3_cu64_common_parent_000000928,n,Cu_SubstrateSupport_SolidDisk_L0_deepest,Copper,Cu-64,29,64,29064,0,0.1122318,0.00428179,-4.841465,0.0,1.0,0.00067878017572817528276285253272727272727272727272727272727272727272727272727272727,0.00014436280272258657460993552077173805374726153778759919880217712515010005594130306,16066246428494650852,64,29,6034,0,0.00067878017572817528276285253272727272727272727272727272727272727272727272727272727,928
929,929,1523,1523,6220,phase3_cu64_common_parent_000000929,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,7.580025,-1.203553,21.10332,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4054505197490917516,64,29,1523,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,929
930,930,2302,2302,6999,phase3_cu64_common_parent_000000930,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,13.56769,9.770538,14.32695,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6128065785405836930,64,29,2302,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,930
931,931,4180,4180,10519,phase3_cu64_common_parent_000000931,n,ColdPlate_Still_0p7K,Copper,Cu-64,29,64,29064,0,3.073344,0.3605789,12.72566,0.0,1.0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11129512130807644969,64,29,4180,0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,931
932,932,2033,2033,6730,phase3_cu64_common_parent_000000932,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,18.05518,-4.447891,10.42272,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5413058293674797582,64,29,2033,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,932
933,933,936,936,5633,phase3_cu64_common_parent_000000933,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,19.43854,3.353243,8.453701,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2492386729299107460,64,29,936,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,933
934,934,6766,6766,236688,phase3_cu64_common_parent_000000934,n,DR_Still_Pot_Cu,Copper,Cu-64,29,64,29064,0,7.217643,-1.437576,7.379919,0.0,1.0,0.00067878017572817528276285253299492385786802030456852791878172588832487309644670051,0.00014436280272258657460993552082866203112057670630325027884647937389917761380181172,18017647683365952072,64,29,6766,0,0.00067878017572817528276285253299492385786802030456852791878172588832487309644670051,934
935,935,2979,2979,8877,phase3_cu64_common_parent_000000935,n,ColdPlate_CP_100mK_intercept,Copper,Cu-64,29,64,29064,0,3.366974,-2.679422,3.864651,0.0,1.0,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7930659228452468139,64,29,2979,0,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,935
936,936,1008,1008,5705,phase3_cu64_common_parent_000000936,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,18.71594,0.1333819,9.771991,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2684006452135650451,64,29,1008,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,936
937,937,57,57,4754,phase3_cu64_common_parent_000000937,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,7.589593,2.966404,20.31058,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,150383474348105414,64,29,57,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,937
938,938,53,53,4750,phase3_cu64_common_parent_000000938,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,19.12085,-0.160172,8.758401,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,139301375472075838,64,29,53,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,938
939,939,946,946,5643,phase3_cu64_common_parent_000000939,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,11.91218,-5.94475,16.62144,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2516985805024084786,64,29,946,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,939
940,940,5673,5673,234074,phase3_cu64_common_parent_000000940,n,Cu_50mK_StillLike_Can_side_wall_below_side_port,Copper,Cu-64,29,64,29064,0,-0.9197003,-4.483735,-9.536647,0.0,1.0,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,0.00014436280272258657460993552083671473057658129698784139404211907867558047352741505,15104685317655761745,64,29,5673,0,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,940
941,941,2208,2208,6905,phase3_cu64_common_parent_000000941,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,14.9719,-8.732823,13.50758,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5877965296948236346,64,29,2208,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,941
942,942,1092,1092,5789,phase3_cu64_common_parent_000000942,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,17.00871,2.938172,11.29829,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2906486347575869181,64,29,1092,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,942
943,943,6806,6806,236728,phase3_cu64_common_parent_000000943,n,DR_Still_Pot_Cu,Copper,Cu-64,29,64,29064,0,6.227168,-0.5945415,7.478838,0.0,1.0,0.00067878017572817528276285253299492385786802030456852791878172588832487309644670051,0.00014436280272258657460993552082866203112057670630325027884647937389917761380181172,18123703101809866945,64,29,6806,0,0.00067878017572817528276285253299492385786802030456852791878172588832487309644670051,943
944,944,1684,1684,6381,phase3_cu64_common_parent_000000944,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,14.85894,1.871143,13.43666,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4484100343260188298,64,29,1684,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,944
945,945,3728,3728,9853,phase3_cu64_common_parent_000000945,n,ColdPlate_MXC_50mK_SD_anchor,Copper,Cu-64,29,64,29064,0,4.6821,-3.468365,-4.886925,0.0,1.0,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9926546555542983804,64,29,3728,0,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,945
946,946,5288,5288,233596,phase3_cu64_common_parent_000000946,n,Cu_50mK_StillLike_Can_bottom_cap_2mm,Copper,Cu-64,29,64,29064,0,-4.837287,2.628487,-8.975749,0.0,1.0,0.00067878017572817528276285253315508021390374331550802139037433155080213903743315508,0.00014436280272258657460993552086272404597884846028320376487704562822164795775485443,14079661038326271452,64,29,5288,0,0.00067878017572817528276285253315508021390374331550802139037433155080213903743315508,946
947,947,2252,2252,6949,phase3_cu64_common_parent_000000947,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,12.5388,-3.108122,15.93976,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5997113148414164128,64,29,2252,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,947
948,948,2332,2332,7029,phase3_cu64_common_parent_000000948,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,8.049059,6.197055,19.81116,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6210024587626700328,64,29,2332,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,948
949,949,6634,6634,236502,phase3_cu64_common_parent_000000949,n,DR_MixingChamber_Cu,Copper,Cu-64,29,64,29064,0,1.582866,0.3249252,0.5143143,0.0,1.0,0.00067878017572817528276285253292929292929292929292929292929292929292929292929292929,0.00014436280272258657460993552081470366118995536229941246611530947382277545401992454,17664873424910901075,64,29,6634,0,0.00067878017572817528276285253292929292929292929292929292929292929292929292929292929,949
950,950,125,125,4822,phase3_cu64_common_parent_000000950,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,14.9971,6.132478,13.35229,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,332281362496610060,64,29,125,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,950
951,951,548,548,5245,phase3_cu64_common_parent_000000951,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,15.90151,10.01321,12.52526,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1458461811582735848,64,29,548,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,951
952,952,667,667,5364,phase3_cu64_common_parent_000000952,n,ColdPlate_4K,Copper,Cu-64,29,64,29064,0,9.466456,3.412857,18.83168,0.0,1.0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1773882581499616686,64,29,667,0,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,952
953,953,5865,5865,234321,phase3_cu64_common_parent_000000953,n,Cu_50mK_StillLike_Can_side_wall_rectcut_window_band,Copper,Cu-64,29,64,29064,0,-4.757212,-7.315761,-1.663352,0.0,1.0,0.00067878017572817528276285253271889400921658986175115207373271889400921658986175115,0.00014436280272258657460993552076995607002844013492766224301499652082727020072145240,15617429853611421886,64,29,5865,0,0.00067878017572817528276285253271889400921658986175115207373271889400921658986175115,953
954,954,3367,3367,9265,phase3_cu64_common_parent_000000954,n,ColdPlate_CP_100mK_intercept,Copper,Cu-64,29,64,29064,0,1.436188,5.357949,5.58508,0.0,1.0,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,8964955395929517900,64,29,3367,0,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,954
955,955,3979,3979,10318,phase3_cu64_common_parent_000000955,n,ColdPlate_Still_0p7K,Copper,Cu-64,29,64,29064,0,11.03625,1.796136,4.858712,0.0,1.0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,10595650775585458016,64,29,3979,0,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,955
