resampled_history_id,selected_position_row_index,common_event_id,source_event_id,production_tag,Z,A,isomer,x_cm,y_cm,z_cm,source_volume,resolved_static_material,original_activity_weight_Bq,sampling_probability,selection_u64
358,230,230,4927,n,29,64,0,16.40889,-6.468834,11.45292,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,610084854050418548
359,267,267,4964,n,29,64,0,7.773659,5.021727,20.49999,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,710200251998486649
360,4145,4145,10484,n,29,64,0,6.873561,1.264787,9.053815,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11037389845040945404
361,3290,3290,9188,n,29,64,0,8.115141,-0.8014786,-0.9325175,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,8761189584854747934
362,5551,5551,233904,n,29,64,0,-4.73411,6.229827,1.112826,Cu_50mK_StillLike_Can_side_wall_above_side_port,Copper,0.00067878017572817528276285253296703296703296703296703296703296703296703296703296703,0.00014436280272258657460993552082273020323968937347194901055842211038800052838626042,14782042732884624283
363,6443,6443,235227,n,29,64,0,8.566088,3.12799,2.387446,DR_Continuous_HEX_CuNi_CP_to_Still,CuNi,0.00067878017572817528276285253302083333333333333333333333333333333333333333333333333,0.00014436280272258657460993552083417245206242600153132785286657256931508149377429990,17157082422112414630
364,1388,1388,6085,n,29,64,0,21.23403,3.391192,7.407977,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3694023853949151646
365,5719,5719,234120,n,29,64,0,-3.408917,-6.161648,-9.381859,Cu_50mK_StillLike_Can_side_wall_below_side_port,Copper,0.00067878017572817528276285253303278688524590163934426229508196721311475409836065574,0.00014436280272258657460993552083671473057658129698784139404211907867558047352741505,15228529399755761547
366,5124,5124,11463,n,29,64,0,9.255828,-6.854186,6.398404,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,13643690628873517304
367,1750,1750,6447,n,29,64,0,16.66284,5.102833,11.34302,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4658999569384042495
368,554,554,5251,n,29,64,0,13.95237,-1.578192,14.19211,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,1472863719505887962
369,2016,2016,6713,n,29,64,0,13.35752,3.477583,14.51718,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5367879595634838631
370,1132,1132,5829,n,29,64,0,12.96832,-9.443978,15.48255,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3012467961137834744
371,857,857,5554,n,29,64,0,16.09693,4.416803,12.20306,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2282154584014870784
372,6386,6386,235109,n,29,64,0,9.817211,9.142057,7.545778,DR_Capillary_CuNi_Still_4K,CuNi,0.00067878017572817528276285253293103448275862068965517241379310344827586206896551724,0.00014436280272258657460993552081507405435756479182106602876456061475960886262405059,17005972563072312987
373,3649,3649,9774,n,29,64,0,4.959107,-1.801061,-5.166974,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9715068909057508402
374,6862,6862,236784,n,29,64,0,5.640421,0.4160506,8.597831,DR_Still_Pot_Cu,Copper,0.00067878017572817528276285253299492385786802030456852791878172588832487309644670051,0.00014436280272258657460993552082866203112057670630325027884647937389917761380181172,18272334081620769228
375,4232,4232,10571,n,29,64,0,7.904153,-3.559037,7.994712,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11267535592488697126
376,4437,4437,10776,n,29,64,0,9.745375,3.992128,5.41341,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11813984236269465575
377,1123,1123,5820,n,29,64,0,11.59866,4.687628,16.86607,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2988723611127716769
378,2246,2246,6943,n,29,64,0,7.259496,-2.830559,20.74158,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,5978846051593471199
379,321,321,5018,n,29,64,0,15.9884,5.306383,11.90611,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,852306137834515259
380,1801,1801,6498,n,29,64,0,12.84912,2.012923,15.85782,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4793810346257477687
381,6852,6852,236774,n,29,64,0,5.985486,-1.267583,6.861607,DR_Still_Pot_Cu,Copper,0.00067878017572817528276285253299492385786802030456852791878172588832487309644670051,0.00014436280272258657460993552082866203112057670630325027884647937389917761380181172,18245096744588901843
382,4776,4776,11115,n,29,64,0,7.28614,-4.184651,7.848606,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12717103112651192216
383,4675,4675,11014,n,29,64,0,13.66489,-0.1364115,1.987492,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12447995541651608374
384,2708,2708,7405,n,29,64,0,15.43707,-9.906705,12.84851,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,7209325863707681600
385,760,760,5457,n,29,64,0,12.19925,4.846404,15.67839,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2022125976029664177
386,4017,4017,10356,n,29,64,0,7.11545,4.768975,8.562275,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,10695949565977319877
387,49,49,4746,n,29,64,0,10.45659,-6.504296,17.42227,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,129192649197874766
388,4736,4736,11075,n,29,64,0,2.88497,-2.9243,12.75659,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12610895735136291371
389,4677,4677,11016,n,29,64,0,6.433919,-6.980853,8.984445,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12453220706340287730
390,1114,1114,5811,n,29,64,0,20.09235,-0.4021927,8.24143,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2964155820688086136
391,2564,2564,7261,n,29,64,0,11.10502,-6.83548,17.49262,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,6827150404535596471
392,3950,3950,10075,n,29,64,0,1.557735,-7.000101,-1.962159,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,10517292640711171479
393,4037,4037,10376,n,29,64,0,9.148715,7.927633,6.709163,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,10748065707172565880
394,3546,3546,9671,n,29,64,0,2.742546,-6.62431,-2.573118,ColdPlate_MXC_50mK_SD_anchor,Copper,0.00067878017572817528276285253304794520547945205479452054794520547945205479452054795,0.00014436280272258657460993552083993859843797587909316580633518001422470638131610120,9441643023172630625
395,4296,4296,10635,n,29,64,0,8.696048,-7.870054,6.922543,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11438209978752586601
396,828,828,5525,n,29,64,0,17.6449,-7.033993,10.38616,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2203563879961650795
397,6692,6692,236560,n,29,64,0,0.9889811,-2.000597,1.293779,DR_MixingChamber_Cu,Copper,0.00067878017572817528276285253292929292929292929292929292929292929292929292929292929,0.00014436280272258657460993552081470366118995536229941246611530947382277545401992454,17818414256835808536
398,2761,2761,8659,n,29,64,0,0.9016619,4.937149,5.856515,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7351821747608328593
399,911,911,5608,n,29,64,0,18.5681,-7.531123,10.05477,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2423442564226105502
400,4400,4400,10739,n,29,64,0,13.23619,-0.3971788,2.48672,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,11715088758396020530
401,1848,1848,6545,n,29,64,0,9.289263,-6.885256,18.58641,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4919125089832506128
402,6762,6762,236684,n,29,64,0,6.249897,-2.011441,8.502421,DR_Still_Pot_Cu,Copper,0.00067878017572817528276285253299492385786802030456852791878172588832487309644670051,0.00014436280272258657460993552082866203112057670630325027884647937389917761380181172,18006336052371257670
403,1003,1003,5700,n,29,64,0,17.55977,8.721784,10.44003,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2670693180730672262
404,2783,2783,8681,n,29,64,0,2.639133,1.731401,4.415424,ColdPlate_CP_100mK_intercept,Copper,0.00067878017572817528276285253298192771084337349397590361445783132530120481927710843,0.00014436280272258657460993552082589801373150059067372526015924305261851768876028827,7409214676299228606
405,1282,1282,5979,n,29,64,0,12.2122,-8.631612,16.08199,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,3412016292632381470
406,348,348,5045,n,29,64,0,12.85284,7.69201,15.40669,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,925692211108487144
407,4617,4617,10956,n,29,64,0,4.653568,3.338555,10.97167,ColdPlate_Still_0p7K,Copper,0.00067878017572817528276285253292682926829268292682926829268292682926829268292682927,0.00014436280272258657460993552081417969036748348639073181651392981103408429062872184,12294551082181229323
408,1550,1550,6247,n,29,64,0,13.72306,7.114146,14.85704,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,4126952276783297885
409,1117,1117,5814,n,29,64,0,17.30187,8.438829,11.29917,ColdPlate_4K,Copper,0.00067878017572817528276285253306243073513114148503878832656076837827853712596970816,0.00014436280272258657460993552084301937736201512695736402462533094040277283494798539,2974167631225605156
